Brand,Store Number,Ownership Type,City,State/Province,Country,Postcode,Longitude,Latitude,New_Country_Code,Avg_Temp_celcius,Continent
Teavana,28423-249807,Company Owned,COLUMBUS,OH,US,43219,-82.91,40.03,USA,7.939524,North America
Starbucks,23322-220984,Licensed,Columbus,OH,US,43221,-83.06,40.02,USA,7.939524,North America
Starbucks,2641-63700,Company Owned,Columbus,OH,US,43235,-83.01,40.12,USA,7.939524,North America
Starbucks,2455-19279,Company Owned,Columbus,OH,US,43212,-83.04,39.99,USA,7.939524,North America
Starbucks,15198-158125,Company Owned,Columbus,OH,US,43240,-82.98,40.15,USA,7.939524,North America
Starbucks,2355-4430,Company Owned,Columbus,OH,US,43240,-82.99,40.14,USA,7.939524,North America
Starbucks,25091-239807,Company Owned,Columbus,OH,US,43228,-83.15,39.98,USA,7.939524,North America
Starbucks,76757-108119,Licensed,Columbus,OH,US,43219,-82.92,40.06,USA,7.939524,North America
Starbucks,26359-243806,Licensed,Columbus,OH,US,43240,-82.99,40.14,USA,7.939524,North America
Starbucks,10644-101712,Company Owned,Columbus,OH,US,43212,-83.03,39.99,USA,7.939524,North America
Starbucks,28128-249189,Licensed,Columbus,OH,US,43215,-83.0,39.97,USA,7.939524,North America
Starbucks,2519-233070,Company Owned,Columbus,OH,US,43235,-83.09,40.1,USA,7.939524,North America
Starbucks,2630-59319,Company Owned,Columbus,OH,US,43219,-82.91,40.05,USA,7.939524,North America
Starbucks,76841-111529,Licensed,Columbus,OH,US,43228,-83.13,39.95,USA,7.939524,North America
Starbucks,72950-97455,Licensed,Columbus,OH,US,43214,-83.03,40.07,USA,7.939524,North America
Starbucks,11881-104661,Company Owned,Columbus,OH,US,43213,-82.83,39.98,USA,7.939524,North America
Starbucks,2367-5966,Company Owned,Columbus,OH,US,43215,-83.0,39.96,USA,7.939524,North America
Starbucks,2508-26327,Company Owned,Columbus,OH,US,43206,-83.0,39.95,USA,7.939524,North America
Starbucks,75970-107910,Licensed,Columbus,OH,US,43219,-82.89,40.0,USA,7.939524,North America
Starbucks,17528-174584,Licensed,Columbus,OH,US,43215,-83.0,39.96,USA,7.939524,North America
Starbucks,2434-12757,Company Owned,Columbus,OH,US,43201,-83.01,40.0,USA,7.939524,North America
Starbucks,24487-122185,Licensed,Columbus,OH,US,43214,-83.03,40.03,USA,7.939524,North America
Starbucks,9278-233104,Company Owned,Columbus,OH,US,43214,-83.02,40.04,USA,7.939524,North America
Starbucks,2781-241028,Company Owned,Columbus,OH,US,43230,-82.86,40.05,USA,7.939524,North America
Starbucks,19394-93009,Licensed,Columbus,OH,US,43213,-82.82,39.98,USA,7.939524,North America
Starbucks,75969-107909,Licensed,Columbus,OH,US,43219,-82.89,40.0,USA,7.939524,North America
Starbucks,10975-103351,Company Owned,Columbus,OH,US,43214,-83.04,40.06,USA,7.939524,North America
Starbucks,76416-95714,Licensed,Columbus,OH,US,43214,-83.02,40.07,USA,7.939524,North America
Starbucks,11371-104648,Company Owned,Columbus,OH,US,43228,-83.12,39.93,USA,7.939524,North America
Starbucks,10244-99927,Company Owned,Columbus,OH,US,43240,-82.96,40.15,USA,7.939524,North America
Starbucks,20076-197564,Licensed,Columbus,OH,US,43212,-83.04,39.99,USA,7.939524,North America
Starbucks,2574-40540,Company Owned,Columbus,OH,US,43219,-82.92,40.05,USA,7.939524,North America
Starbucks,50411-273705,Licensed,COLUMBUS,OH,US,43240,-82.99,40.14,USA,7.939524,North America
Starbucks,79318-97128,Licensed,Columbus,OH,US,43215,-83.0,39.95,USA,7.939524,North America
Starbucks,2540-32919,Company Owned,Columbus,OH,US,43215,-83.0,39.97,USA,7.939524,North America
Starbucks,72851-93556,Licensed,Columbus,OH,US,43220,-83.1,40.06,USA,7.939524,North America
Teavana,28300-249853,Company Owned,Columbus,OH,US,43240,-82.98,40.14,USA,7.939524,North America
Starbucks,48778-264184,Licensed,Columbus,OH,US,43219,-82.89,40.0,USA,7.939524,North America
Starbucks,23113-222126,Licensed,Columbus,OH,US,43212,-83.0,39.98,USA,7.939524,North America
Starbucks,8880-95180,Company Owned,Columbus,OH,US,43068,-82.83,39.93,USA,7.939524,North America
Starbucks,28261-243829,Licensed,Columbus,OH,US,43229,-82.98,40.06,USA,7.939524,North America
Starbucks,48786-245624,Licensed,Columbus,OH,US,43215,-83.0,39.96,USA,7.939524,North America
Starbucks,22523-221585,Company Owned,Cuyahoga Falls,OH,US,44223,-81.51,41.15,USA,7.939524,North America
Starbucks,76756-108117,Licensed,Cuyahoga Falls,OH,US,44221,-81.48,41.12,USA,7.939524,North America
Starbucks,13858-109526,Company Owned,Cuyahoga Falls,OH,US,44221,-81.48,41.12,USA,7.939524,North America
Starbucks,14302-117129,Company Owned,Cuyahoga Falls,OH,US,44224,-81.48,41.16,USA,7.939524,North America
Starbucks,24769-238727,Licensed,Cuyahoga Falls,OH,US,44223,-81.51,41.15,USA,7.939524,North America
Starbucks,73881-131264,Licensed,Dayton,OH,US,45424,-84.14,39.87,USA,7.939524,North America
Starbucks,27513-243760,Licensed,Dayton,OH,US,45459,-84.21,39.63,USA,7.939524,North America
Starbucks,22701-217685,Licensed,Dayton,OH,US,45435,-84.08,39.77,USA,7.939524,North America
Starbucks,75311-96811,Licensed,Dayton,OH,US,45402,-84.2,39.76,USA,7.939524,North America
Starbucks,76287-91920,Licensed,Dayton,OH,US,45440,-84.1,39.66,USA,7.939524,North America
Starbucks,2383-10458,Company Owned,Dayton,OH,US,45459,-84.22,39.64,USA,7.939524,North America
Starbucks,19868-194144,Company Owned,Dayton,OH,US,45305,-84.11,39.65,USA,7.939524,North America
Starbucks,3799-115917,Licensed,Dayton,OH,US,45429,-84.16,39.69,USA,7.939524,North America
Starbucks,21388-212744,Licensed,Dayton,OH,US,45377,-84.22,39.9,USA,7.939524,North America
Starbucks,2589-54940,Company Owned,Dayton,OH,US,45409,-84.18,39.74,USA,7.939524,North America
Starbucks,72567-108104,Licensed,Delaware,OH,US,43015,-83.11,40.31,USA,7.939524,North America
Starbucks,17921-174364,Company Owned,DELAWARE,OH,US,43015,-83.07,40.27,USA,7.939524,North America
Starbucks,76779-108118,Licensed,Dublin,OH,US,43017,-83.09,40.09,USA,7.939524,North America
Starbucks,13813-109866,Company Owned,Dublin,OH,US,43016,-83.13,40.07,USA,7.939524,North America
Starbucks,25358-240686,Company Owned,Dublin,OH,US,43017,-83.16,40.11,USA,7.939524,North America
Starbucks,2419-4434,Company Owned,Dublin,OH,US,43017,-83.11,40.1,USA,7.939524,North America
Starbucks,72871-95072,Licensed,Dublin,OH,US,43017,-83.16,40.1,USA,7.939524,North America
Starbucks,79368-103012,Licensed,Dublin,OH,US,43017,-83.12,40.1,USA,7.939524,North America
Teavana,28215-250107,Company Owned,Dublin,OH,US,43016,-83.13,40.08,USA,7.939524,North America
Starbucks,72875-74151,Licensed,Dublin,OH,US,43017,-83.16,40.1,USA,7.939524,North America
Starbucks,79371-97127,Licensed,Dublin,OH,US,43016,-83.09,40.12,USA,7.939524,North America
Starbucks,3573-137531,Licensed,Elyria,OH,US,44035,-82.08,41.41,USA,7.939524,North America
Starbucks,73820-113204,Licensed,Englewood,OH,US,45322,-84.31,39.86,USA,7.939524,North America
Starbucks,10516-99997,Company Owned,Fairborn,OH,US,45324,-84.07,39.78,USA,7.939524,North America
Starbucks,2790-89741,Company Owned,Fairfield,OH,US,45014,-84.52,39.34,USA,7.939524,North America
Starbucks,76783-108116,Licensed,Fairview Park,OH,US,44126,-81.85,41.46,USA,7.939524,North America
Starbucks,13205-104538,Company Owned,Fairview Park,OH,US,44126,-81.85,41.46,USA,7.939524,North America
Starbucks,24886-237519,Licensed,Findlay,OH,US,45840,-83.61,41.06,USA,7.939524,North America
Starbucks,11281-104005,Company Owned,Forest Park,OH,US,45240,-84.52,39.3,USA,7.939524,North America
Starbucks,73706-109464,Licensed,Franklin,OH,US,45005,-84.33,39.5,USA,7.939524,North America
Starbucks,79434-103771,Licensed,Gahanna,OH,US,43230,-82.87,40.01,USA,7.939524,North America
Starbucks,79365-101769,Licensed,Galloway,OH,US,43119,-83.16,39.95,USA,7.939524,North America
Starbucks,9405-96432,Company Owned,Garfield Heights,OH,US,44125,-81.62,41.41,USA,7.939524,North America
Starbucks,22528-198264,Company Owned,Green,OH,US,44685,-81.46,40.96,USA,7.939524,North America
Starbucks,2453-19280,Company Owned,Grove City,OH,US,43123,-83.06,39.88,USA,7.939524,North America
Starbucks,10288-99990,Company Owned,Grove City,OH,US,43123,-83.04,39.88,USA,7.939524,North America
Starbucks,76857-113949,Licensed,Grove City,OH,US,43123,-83.04,39.88,USA,7.939524,North America
Starbucks,73913-87640,Licensed,Grove City,OH,US,43123,-83.07,39.84,USA,7.939524,North America
Starbucks,21213-209986,Company Owned,Hamilton,OH,US,45011,-84.46,39.36,USA,7.939524,North America
Starbucks,76289-95454,Licensed,Hamilton,OH,US,45011,-84.5,39.39,USA,7.939524,North America
Starbucks,3878-129151,Licensed,Harrison,OH,US,45030,-84.79,39.25,USA,7.939524,North America
Starbucks,47964-254404,Licensed,HEATH,OH,US,43056,-82.44,40.03,USA,7.939524,North America
Starbucks,2431-233164,Company Owned,Hilliard,OH,US,43026,-83.12,40.03,USA,7.939524,North America
Starbucks,76414-90406,Licensed,Hilliard,OH,US,43026,-83.12,40.04,USA,7.939524,North America
Starbucks,23420-229545,Company Owned,Holland,OH,US,43528,-83.7,41.61,USA,7.939524,North America
Starbucks,21642-212105,Licensed,Holland,OH,US,43528,-83.71,41.61,USA,7.939524,North America
Starbucks,2321-1986,Company Owned,Hudson,OH,US,44236,-81.44,41.24,USA,7.939524,North America
Starbucks,2531-35240,Company Owned,Independence,OH,US,44131,-81.64,41.4,USA,7.939524,North America
Starbucks,29458-253945,Company Owned,Jeffersonville,OH,US,43128,-83.6,39.62,USA,7.939524,North America
Starbucks,2954-93201,Company Owned,Kent,OH,US,44240,-81.35,41.15,USA,7.939524,North America
Starbucks,72906-94520,Licensed,Kettering,OH,US,45420,-84.12,39.7,USA,7.939524,North America
Starbucks,75822-98572,Licensed,Kings Island,OH,US,45034,-84.25,39.36,USA,7.939524,North America
Starbucks,79210-93002,Licensed,Lancaster,OH,US,43130,-82.58,39.72,USA,7.939524,North America
Starbucks,13457-106689,Company Owned,Lancaster,OH,US,43130,-82.61,39.73,USA,7.939524,North America
Starbucks,79498-102561,Licensed,Lebanon,OH,US,45036,-84.18,39.45,USA,7.939524,North America
Starbucks,2681-66702,Company Owned,Lewis,OH,US,43035,-83.02,40.16,USA,7.939524,North America
Starbucks,6016-135274,Licensed,Lewis Center,OH,US,43035,-83.03,40.2,USA,7.939524,North America
Starbucks,79392-102563,Licensed,Liberty,OH,US,45069,-84.41,39.34,USA,7.939524,North America
Starbucks,11739-104931,Company Owned,Liberty Township,OH,US,45044,-84.38,39.38,USA,7.939524,North America
Starbucks,27624-248085,Company Owned,Liberty Township,OH,US,45069,-84.37,39.37,USA,7.939524,North America
Starbucks,78087-125110,Licensed,Lima,OH,US,45801,-84.12,40.74,USA,7.939524,North America
Starbucks,20083-195684,Company Owned,Lorain,OH,US,44053,-82.2,41.43,USA,7.939524,North America
Starbucks,72534-102564,Licensed,Loveland,OH,US,45140,-84.26,39.26,USA,7.939524,North America
Starbucks,2692-83761,Company Owned,Lyndhurst,OH,US,44124,-81.5,41.5,USA,7.939524,North America
Starbucks,72849-93955,Licensed,Lyndhurst,OH,US,44124,-81.5,41.5,USA,7.939524,North America
Starbucks,286-1502,Company Owned,Madeira,OH,US,45243,-84.36,39.19,USA,7.939524,North America
Starbucks,72535-102000,Licensed,Maineville,OH,US,45039,-84.22,39.35,USA,7.939524,North America
Starbucks,72821-87633,Licensed,Mansfield,OH,US,44907,-82.55,40.72,USA,7.939524,North America
Starbucks,72568-108100,Licensed,Mansfield,OH,US,44905,-82.48,40.78,USA,7.939524,North America
Starbucks,2793-89780,Company Owned,Mansfield,OH,US,44903,-82.59,40.79,USA,7.939524,North America
Starbucks,75519-56839,Licensed,Mantua,OH,US,44255,-81.23,41.29,USA,7.939524,North America
Starbucks,75518-56819,Licensed,Mantua,OH,US,44255,-81.23,41.29,USA,7.939524,North America
Starbucks,11283-103634,Company Owned,Marion,OH,US,43302,-83.08,40.58,USA,7.939524,North America
Starbucks,72825-87641,Licensed,Marion,OH,US,43302,-83.12,40.56,USA,7.939524,North America
Starbucks,10843-102043,Company Owned,Marysville,OH,US,43040,-83.35,40.24,USA,7.939524,North America
Starbucks,26996-242709,Licensed,Marysville,OH,US,43040,-83.37,40.24,USA,7.939524,North America
Starbucks,10787-101285,Company Owned,Mason,OH,US,45040,-84.31,39.31,USA,7.939524,North America
Starbucks,79482-104060,Licensed,Mason,OH,US,45040,-84.28,39.36,USA,7.939524,North America
Starbucks,72852-93771,Licensed,Mason,OH,US,45040,-84.32,39.32,USA,7.939524,North America
Starbucks,10049-99147,Company Owned,Massillon,OH,US,44646,-81.52,40.77,USA,7.939524,North America
Starbucks,76413-96612,Licensed,Massillon,OH,US,44646,-81.5,40.8,USA,7.939524,North America
Starbucks,19923-195067,Licensed,Maumee,OH,US,43537,-83.66,41.59,USA,7.939524,North America
Starbucks,8796-95057,Company Owned,Mayfield Heights,OH,US,44124,-81.44,41.52,USA,7.939524,North America
Starbucks,19443-197088,Licensed,Mayfield Heights,OH,US,44124,-81.44,41.53,USA,7.939524,North America
Starbucks,76571-101530,Licensed,Medina,OH,US,44256,-81.86,41.16,USA,7.939524,North America
Starbucks,10645-101967,Company Owned,Medina,OH,US,44256,-81.86,41.15,USA,7.939524,North America
Starbucks,2534-35239,Company Owned,Mentor,OH,US,44060,-81.37,41.66,USA,7.939524,North America
Starbucks,76858-111527,Licensed,Mentor,OH,US,44060,-81.29,41.69,USA,7.939524,North America
Teavana,28631-250016,Company Owned,Mentor,OH,US,44060,-81.36,41.66,USA,7.939524,North America
Starbucks,2598-57259,Company Owned,Mentor,OH,US,44060,-81.3,41.68,USA,7.939524,North America
Starbucks,10788-100027,Company Owned,Miamisburg,OH,US,45342,-84.23,39.61,USA,7.939524,North America
Starbucks,20326-204784,Licensed,Miamisburg,OH,US,45342,-84.26,39.63,USA,7.939524,North America
Starbucks,2640-65860,Company Owned,Milford,OH,US,45150,-84.23,39.2,USA,7.939524,North America
Starbucks,17962-183828,Licensed,Milford,OH,US,45150,-84.28,39.16,USA,7.939524,North America
Starbucks,8894-150408,Licensed,Mt Orab,OH,US,45154,-83.92,39.04,USA,7.939524,North America
Starbucks,72827-87635,Licensed,Mt Vernon,OH,US,43050,-82.46,40.4,USA,7.939524,North America
Starbucks,2560-40499,Company Owned,New Albany,OH,US,43054,-82.82,40.08,USA,7.939524,North America
Starbucks,72805-74185,Licensed,New Albany,OH,US,43054,-82.83,40.09,USA,7.939524,North America
Starbucks,25385-230368,Company Owned,New Albany,OH,US,43054,-82.82,40.09,USA,7.939524,North America
Starbucks,29010-248688,Licensed,Newark,OH,US,43055,-82.43,40.08,USA,7.939524,North America
Starbucks,10287-100622,Company Owned,Niles,OH,US,44446,-80.75,41.21,USA,7.939524,North America
Starbucks,27534-244167,Licensed,Niles,OH,US,44446,-80.75,41.21,USA,7.939524,North America
Starbucks,2577-48819,Company Owned,North Canton,OH,US,44720,-81.37,40.88,USA,7.939524,North America
Starbucks,2242-1185,Company Owned,North Canton,OH,US,44720,-81.43,40.88,USA,7.939524,North America
Starbucks,76415-96610,Licensed,North Olmsted,OH,US,44070,-81.9,41.42,USA,7.939524,North America
Starbucks,28181-250429,Company Owned,North Olmsted,OH,US,44070,-81.88,41.43,USA,7.939524,North America
Starbucks,2721-87261,Company Owned,North Olmsted,OH,US,44070,-81.91,41.42,USA,7.939524,North America
Starbucks,27456-74435,Licensed,North Olmsted,OH,US,44070,-81.92,41.42,USA,7.939524,North America
Teavana,28541-250013,Company Owned,North Olmsted,OH,US,44070,-81.91,41.42,USA,7.939524,North America
Starbucks,2315-1987,Company Owned,North Olmsted,OH,US,44070,-81.9,41.43,USA,7.939524,North America
Starbucks,76288-91940,Licensed,Northfield,OH,US,44067,-81.53,41.31,USA,7.939524,North America
Starbucks,24141-202466,Licensed,Norwood,OH,US,45212,-84.47,39.15,USA,7.939524,North America
Starbucks,2384-10478,Company Owned,Oakwood,OH,US,45419,-84.17,39.71,USA,7.939524,North America
Starbucks,73845-119746,Licensed,Oregon,OH,US,43616,-83.47,41.64,USA,7.939524,North America
Starbucks,20078-194451,Licensed,Oxford,OH,US,45056,-84.75,39.51,USA,7.939524,North America
Starbucks,2588-51399,Company Owned,Oxford,OH,US,45056,-84.74,39.51,USA,7.939524,North America
Starbucks,47411-250258,Licensed,Oxford,OH,US,45056,-84.73,39.5,USA,7.939524,North America
Starbucks,9309-96176,Company Owned,Parma,OH,US,44129,-81.74,41.38,USA,7.939524,North America
Starbucks,25041-239726,Company Owned,Parma,OH,US,44134,-81.68,41.36,USA,7.939524,North America
Starbucks,76535-99372,Licensed,Parma,OH,US,44129,-81.74,41.38,USA,7.939524,North America
Starbucks,73719-108103,Licensed,Pataskala,OH,US,43062,-82.66,40.0,USA,7.939524,North America
Starbucks,19772-188124,Company Owned,Perrysburg,OH,US,43551,-83.6,41.55,USA,7.939524,North America
Starbucks,8879-94340,Company Owned,Perrysburg,OH,US,43551,-83.64,41.53,USA,7.939524,North America
Starbucks,72865-262664,Licensed,Perrysburg,OH,US,43551,-83.6,41.54,USA,7.939524,North America
Starbucks,72806-87642,Licensed,Pickerington,OH,US,43147,-82.78,39.91,USA,7.939524,North America
Starbucks,20129-174985,Company Owned,Pickerington,OH,US,43147,-82.79,39.93,USA,7.939524,North America
Starbucks,2583-48779,Company Owned,Poland,OH,US,44514,-80.63,41.02,USA,7.939524,North America
Starbucks,79500-101770,Licensed,Portsmouth,OH,US,45662,-83.0,38.74,USA,7.939524,North America
Starbucks,2576-40539,Company Owned,Powell,OH,US,43065,-83.09,40.16,USA,7.939524,North America
Starbucks,23499-217691,Licensed,Powell,OH,US,43065,-83.09,40.16,USA,7.939524,North America
Starbucks,73890-97130,Licensed,Powell,OH,US,43065,-83.1,40.16,USA,7.939524,North America
Starbucks,70351-141552,Licensed,Reynoldsburg,OH,US,43068,-82.79,39.94,USA,7.939524,North America
Starbucks,9404-96433,Company Owned,Reynoldsburg,OH,US,43068,-82.78,39.99,USA,7.939524,North America
Starbucks,76443-97501,Licensed,Reynoldsburg,OH,US,43068,-82.79,39.99,USA,7.939524,North America
Starbucks,75489-112624,Licensed,Reynoldsburg,OH,US,43068,-82.9,40.05,USA,7.939524,North America
Starbucks,2333-4740,Company Owned,Rocky River,OH,US,44116,-81.84,41.48,USA,7.939524,North America
Starbucks,24894-239195,Licensed,Rocky River,OH,US,44116,-81.86,41.46,USA,7.939524,North America
Starbucks,29829-248567,Licensed,Sandusky,OH,US,44870,-82.7,41.43,USA,7.939524,North America
Starbucks,76605-103823,Licensed,Sandusky,OH,US,44870,-82.67,41.42,USA,7.939524,North America
Starbucks,9440-96856,Company Owned,Sandusky,OH,US,44870,-82.66,41.41,USA,7.939524,North America
Starbucks,75528-56319,Licensed,Seville,OH,US,44273,-81.91,41.03,USA,7.939524,North America
Starbucks,73705-101999,Licensed,Sharonville,OH,US,45241,-84.39,39.3,USA,7.939524,North America
Starbucks,73974-113205,Licensed,Sidney,OH,US,45365,-84.19,40.29,USA,7.939524,North America
Starbucks,18299-185844,Company Owned,Solon,OH,US,44139,-81.44,41.38,USA,7.939524,North America
Starbucks,23958-229010,Licensed,Solon,OH,US,44139,-81.43,41.38,USA,7.939524,North America
Starbucks,2297-169945,Company Owned,South Euclid,OH,US,44118,-81.54,41.5,USA,7.939524,North America
Starbucks,21375-209485,Company Owned,South Lebanon,OH,US,45065,-84.22,39.38,USA,7.939524,North America
Starbucks,70352-138225,Licensed,South Lebanon,OH,US,45065,-84.21,39.38,USA,7.939524,North America
Starbucks,17950-184388,Licensed,Springdale,OH,US,45246,-84.45,39.29,USA,7.939524,North America
Starbucks,24568-236524,Company Owned,Springdale,OH,US,45246,-84.47,39.29,USA,7.939524,North America
Starbucks,22113-217692,Licensed,St Mary's,OH,US,45885,-84.38,40.55,USA,7.939524,North America
Starbucks,11541-103628,Company Owned,St. Clairsville,OH,US,43950,-80.87,40.07,USA,7.939524,North America
Starbucks,19223-105642,Licensed,St. Clairsville,OH,US,43950,-80.87,40.07,USA,7.939524,North America
Starbucks,13265-105382,Company Owned,Stow,OH,US,44224,-81.41,41.16,USA,7.939524,North America
Starbucks,76734-101531,Licensed,Stow,OH,US,44224,-81.41,41.16,USA,7.939524,North America
Starbucks,76597-101600,Licensed,Streetsboro,OH,US,44241,-81.35,41.24,USA,7.939524,North America
Starbucks,11977-104541,Company Owned,Streetsboro,OH,US,44241,-81.36,41.25,USA,7.939524,North America
Starbucks,2702-72825,Company Owned,Strongsville,OH,US,44136,-81.83,41.31,USA,7.939524,North America
Teavana,28620-249928,Company Owned,Strongsville,OH,US,44136,-81.82,41.31,USA,7.939524,North America
Starbucks,22989-222127,Licensed,Strongsville,OH,US,44136,-81.84,41.3,USA,7.939524,North America
Starbucks,76382-97125,Licensed,Strongsville,OH,US,44136,-81.83,41.32,USA,7.939524,North America
Starbucks,13960-88301,Company Owned,Strongsville,OH,US,44136,-81.82,41.31,USA,7.939524,North America
Starbucks,47562-229644,Company Owned,Sunbury,OH,US,43074,-82.92,40.26,USA,7.939524,North America
Starbucks,13836-109044,Company Owned,Sunbury,OH,US,43074,-82.93,40.27,USA,7.939524,North America
Starbucks,79301-100891,Licensed,Sylvania,OH,US,43560,-83.69,41.71,USA,7.939524,North America
Starbucks,72585-107978,Licensed,Sylvania,OH,US,43560,-83.72,41.69,USA,7.939524,North America
Starbucks,9772-98362,Company Owned,Toledo,OH,US,43606,-83.62,41.68,USA,7.939524,North America
Starbucks,75200-91001,Licensed,Toledo,OH,US,43606,-83.61,41.66,USA,7.939524,North America
Teavana,28756-249861,Company Owned,Toledo,OH,US,43623,-83.64,41.7,USA,7.939524,North America
Starbucks,47260-256128,Licensed,TOLEDO,OH,US,43612,-83.56,41.72,USA,7.939524,North America
Starbucks,11373-103632,Company Owned,Toledo,OH,US,43615,-83.67,41.62,USA,7.939524,North America
Starbucks,72862-87657,Licensed,Toledo,OH,US,43613,-83.59,41.7,USA,7.939524,North America
Starbucks,29009-133410,Licensed,Toledo,OH,US,43615,-83.68,41.66,USA,7.939524,North America
Starbucks,21314-209465,Company Owned,Toledo,OH,US,43617,-83.71,41.67,USA,7.939524,North America
Starbucks,2831-250113,Company Owned,Toledo,OH,US,43623,-83.65,41.7,USA,7.939524,North America
Starbucks,72888-254885,Licensed,Troy,OH,US,45373,-84.22,40.03,USA,7.939524,North America
Starbucks,11857-105391,Company Owned,Twinsburg,OH,US,44087,-81.44,41.31,USA,7.939524,North America
Starbucks,22965-220464,Licensed,Uniontown,OH,US,44685,-81.47,40.96,USA,7.939524,North America
Starbucks,2644-192204,Company Owned,Upper Arlington,OH,US,43221,-83.07,40.05,USA,7.939524,North America
Starbucks,2465-19281,Company Owned,Upper Arlington,OH,US,43221,-83.05,40.01,USA,7.939524,North America
Starbucks,13861-108283,Company Owned,Upper Arlington,OH,US,43221,-83.06,40.02,USA,7.939524,North America
Starbucks,3510-142866,Licensed,Vandalia,OH,US,45377,-84.22,39.9,USA,7.939524,North America
Starbucks,17836-176104,Company Owned,Wadsworth,OH,US,44281,-81.73,41.05,USA,7.939524,North America
Starbucks,76559-97456,Licensed,Wadsworth,OH,US,44281,-81.69,41.04,USA,7.939524,North America
Starbucks,10243-100340,Company Owned,Warren,OH,US,44484,-80.74,41.22,USA,7.939524,North America
Starbucks,16037-166007,Licensed,Waterville,OH,US,43566,-83.76,41.51,USA,7.939524,North America
Starbucks,47963-255225,Licensed,WAVERLY,OH,US,45690,-82.98,39.13,USA,7.939524,North America
Starbucks,72900-94526,Licensed,West Chester,OH,US,45069,-84.46,39.35,USA,7.939524,North America
Starbucks,72840-74334,Licensed,West Chester,OH,US,45069,-84.38,39.36,USA,7.939524,North America
Starbucks,17636-183804,Licensed,West Chester,OH,US,45069,-84.36,39.36,USA,7.939524,North America
Starbucks,15622-160612,Licensed,West Unity,OH,US,43570,-84.4,41.61,USA,7.939524,North America
Starbucks,15621-160611,Licensed,West Unity,OH,US,43570,-84.4,41.61,USA,7.939524,North America
Starbucks,13961-107713,Company Owned,Westchester,OH,US,45069,-84.37,39.35,USA,7.939524,North America
Starbucks,9891-97480,Company Owned,Westchester,OH,US,45069,-84.43,39.32,USA,7.939524,North America
Starbucks,24967-88919,Licensed,Westerville,OH,US,43081,-82.93,40.11,USA,7.939524,North America
Starbucks,72962-93007,Licensed,Westerville,OH,US,43081,-82.9,40.08,USA,7.939524,North America
Starbucks,72887-74229,Licensed,Westerville,OH,US,43082,-82.92,40.15,USA,7.939524,North America
Starbucks,2376-4431,Company Owned,Westerville,OH,US,43081,-82.93,40.11,USA,7.939524,North America
Starbucks,72903-95782,Licensed,Westerville,OH,US,43082,-82.93,40.14,USA,7.939524,North America
Starbucks,21528-193546,Licensed,Westlake,OH,US,44145,-81.95,41.46,USA,7.939524,North America
Starbucks,2580-48760,Company Owned,Westlake,OH,US,44145,-81.96,41.46,USA,7.939524,North America
Starbucks,76319-95711,Licensed,Whitehall,OH,US,43213,-82.9,39.97,USA,7.939524,North America
Starbucks,2406-12023,Company Owned,Willoughby,OH,US,44094,-81.43,41.63,USA,7.939524,North America
Starbucks,19870-129824,Licensed,Willoughby,OH,US,44094,-81.43,41.63,USA,7.939524,North America
Starbucks,2324-239745,Company Owned,Woodmere,OH,US,44122,-81.48,41.46,USA,7.939524,North America
Starbucks,11284-103571,Company Owned,Wooster,OH,US,44691,-81.95,40.85,USA,7.939524,North America
Starbucks,10289-99991,Company Owned,Worthington,OH,US,43085,-83.02,40.11,USA,7.939524,North America
Starbucks,78093-117045,Licensed,Wright-Patterson AFB,OH,US,45433,-84.03,39.81,USA,7.939524,North America
Starbucks,48197-90385,Licensed,Youngstown,OH,US,44505,-80.66,41.17,USA,7.939524,North America
Starbucks,72569-93001,Licensed,Zanesville,OH,US,43701,-82.02,39.98,USA,7.939524,North America
Starbucks,11067-103570,Company Owned,Zanesville,OH,US,43701,-82.03,39.99,USA,7.939524,North America
Starbucks,11142-104300,Company Owned,Ardmore,OK,US,73401,-97.17,34.19,USA,7.939524,North America
Starbucks,73842-121705,Licensed,Bartlesville,OK,US,74006,-95.94,36.71,USA,7.939524,North America
Starbucks,13206-107099,Company Owned,Bartlesville,OK,US,74006,-95.93,36.75,USA,7.939524,North America
Starbucks,11197-102123,Company Owned,Broken Arrow,OK,US,74012,-95.81,36.06,USA,7.939524,North America
Starbucks,24934-239193,Company Owned,Broken Arrow,OK,US,74012,-95.78,36.07,USA,7.939524,North America
Starbucks,70354-139507,Licensed,Broken Arrow,OK,US,74012,-95.79,36.07,USA,7.939524,North America
Starbucks,10400-100065,Company Owned,Edmond,OK,US,73013,-97.46,35.64,USA,7.939524,North America
Starbucks,2685-58159,Company Owned,Edmond,OK,US,73013,-97.48,35.64,USA,7.939524,North America
Starbucks,11286-104403,Company Owned,Edmond,OK,US,73013,-97.46,35.61,USA,7.939524,North America
Starbucks,27433-247392,Company Owned,Edmond,OK,US,73003,-97.5,35.67,USA,7.939524,North America
Starbucks,6857-83927,Company Owned,Edmond,OK,US,73034,-97.47,35.65,USA,7.939524,North America
Starbucks,70086-134936,Licensed,Edmond,OK,US,73034,-97.47,35.65,USA,7.939524,North America
Starbucks,72664-64982,Licensed,Edmond,OK,US,73034,-97.46,35.65,USA,7.939524,North America
Starbucks,10612-101375,Company Owned,Enid,OK,US,73703,-97.91,36.39,USA,7.939524,North America
